"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Prince Edward Island","2016A000211","Both sexes","27 years","Persons","249","units","0","v467397","3.1.34","2661","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","28 years","Persons","249","units","0","v467400","3.1.35","2358","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","29 years","Persons","249","units","0","v467403","3.1.36","2238","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","30 to 34 years","Persons","249","units","0","v467427","3.1.43","10215","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","30 years","Persons","249","units","0","v467409","3.1.38","2190","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","31 years","Persons","249","units","0","v467412","3.1.39","2097","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","32 years","Persons","249","units","0","v467418","3.1.40","2047","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","33 years","Persons","249","units","0","v467421","3.1.41","1953","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","34 years","Persons","249","units","0","v467424","3.1.42","1928","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","35 to 39 years","Persons","249","units","0","v467445","3.1.49","9971","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","35 years","Persons","249","units","0","v467430","3.1.44","1973","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","36 years","Persons","249","units","0","v467433","3.1.45","2054","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","37 years","Persons","249","units","0","v467436","3.1.46","1937","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","38 years","Persons","249","units","0","v467439","3.1.47","1983","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","39 years","Persons","249","units","0","v467442","3.1.48","2024","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","40 to 44 years","Persons","249","units","0","v467466","3.1.55","10015","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","40 years","Persons","249","units","0","v467451","3.1.50","2038","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","41 years","Persons","249","units","0","v467454","3.1.51","1985","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","42 years","Persons","249","units","0","v467457","3.1.52","1976","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","43 years","Persons","249","units","0","v467460","3.1.53","2024","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","44 years","Persons","249","units","0","v467463","3.1.54","1992","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","45 to 49 years","Persons","249","units","0","v467487","3.1.61","10229","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","45 years","Persons","249","units","0","v467469","3.1.56","2000","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","46 years","Persons","249","units","0","v467472","3.1.57","1985","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","47 years","Persons","249","units","0","v467475","3.1.58","2010","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","48 years","Persons","249","units","0","v467478","3.1.59","2102","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","49 years","Persons","249","units","0","v467484","3.1.60","2132","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","50 to 54 years","Persons","249","units","0","v467505","3.1.67","10767","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","50 years","Persons","249","units","0","v467490","3.1.62","2197","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","51 years","Persons","249","units","0","v467493","3.1.63","2218","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","52 years","Persons","249","units","0","v467496","3.1.64","2157","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","53 years","Persons","249","units","0","v467499","3.1.65","2168","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","54 years","Persons","249","units","0","v467502","3.1.66","2027","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","55 to 59 years","Persons","249","units","0","v467526","3.1.73","11539","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","55 years","Persons","249","units","0","v467508","3.1.68","2072","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","56 years","Persons","249","units","0","v467511","3.1.69","2121","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","57 years","Persons","249","units","0","v467517","3.1.70","2405","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","58 years","Persons","249","units","0","v467520","3.1.71","2458","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","59 years","Persons","249","units","0","v467523","3.1.72","2483","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","60 to 64 years","Persons","249","units","0","v467544","3.1.79","11669","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","60 years","Persons","249","units","0","v467529","3.1.74","2387","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","61 years","Persons","249","units","0","v467532","3.1.75","2439","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","62 years","Persons","249","units","0","v467535","3.1.76","2381","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","63 years","Persons","249","units","0","v467538","3.1.77","2241","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","64 years","Persons","249","units","0","v467541","3.1.78","2221","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","65 to 69 years","Persons","249","units","0","v467565","3.1.85","10738","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","65 years","Persons","249","units","0","v467550","3.1.80","2178","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","66 years","Persons","249","units","0","v467553","3.1.81","2224","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","67 years","Persons","249","units","0","v467556","3.1.82","2163","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","68 years","Persons","249","units","0","v467559","3.1.83","2151","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","69 years","Persons","249","units","0","v467562","3.1.84","2022","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","70 to 74 years","Persons","249","units","0","v467568","3.1.86","9538","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","70 years","Persons","249","units","0","v28594155","3.1.106","1936","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","71 years","Persons","249","units","0","v28594156","3.1.107","1906","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","72 years","Persons","249","units","0","v28594157","3.1.108","1921","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","73 years","Persons","249","units","0","v28594158","3.1.109","1872","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","74 years","Persons","249","units","0","v28594159","3.1.110","1903","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","75 to 79 years","Persons","249","units","0","v467571","3.1.87","6709","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","75 years","Persons","249","units","0","v28594160","3.1.111","1821","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","76 years","Persons","249","units","0","v28594161","3.1.112","1408","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","77 years","Persons","249","units","0","v28594162","3.1.113","1241","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","78 years","Persons","249","units","0","v28594163","3.1.114","1237","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","79 years","Persons","249","units","0","v28594164","3.1.115","1002","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","80 to 84 years","Persons","249","units","0","v467574","3.1.88","3920","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","80 years","Persons","249","units","0","v28594165","3.1.116","912","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","81 years","Persons","249","units","0","v28594166","3.1.117","866","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","82 years","Persons","249","units","0","v28594167","3.1.118","794","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","83 years","Persons","249","units","0","v28594168","3.1.119","706","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","84 years","Persons","249","units","0","v28594169","3.1.120","642","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","85 to 89 years","Persons","249","units","0","v467577","3.1.89","2388","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","85 years","Persons","249","units","0","v28594170","3.1.121","600","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","86 years","Persons","249","units","0","v28594171","3.1.122","537","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","87 years","Persons","249","units","0","v28594172","3.1.123","472","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","88 years","Persons","249","units","0","v28594173","3.1.124","405","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","89 years","Persons","249","units","0","v28594174","3.1.125","374","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","90 to 94 years","Persons","249","units","0","v31226602","3.1.126","998","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","90 years","Persons","249","units","0","v31226603","3.1.127","299","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","91 years","Persons","249","units","0","v31226604","3.1.128","252","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","92 years","Persons","249","units","0","v31226605","3.1.129","200","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","93 years","Persons","249","units","0","v31226606","3.1.130","121","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","94 years","Persons","249","units","0","v31226607","3.1.131","126","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","95 to 99 years","Persons","249","units","0","v31226608","3.1.132","301","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","95 years","Persons","249","units","0","v31226609","3.1.133","92","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","96 years","Persons","249","units","0","v31226610","3.1.134","70","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","97 years","Persons","249","units","0","v31226611","3.1.135","77","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","98 years","Persons","249","units","0","v31226612","3.1.136","55","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","99 years","Persons","249","units","0","v31226613","3.1.137","7","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","100 years and over","Persons","249","units","0","v31226614","3.1.138","72","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","0 to 14 years","Persons","249","units","0","v467586","3.1.91","24981","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","0 to 15 years","Persons","249","units","0","v467589","3.1.92","26890","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","0 to 16 years","Persons","249","units","0","v467592","3.1.93","28711","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","0 to 17 years","Persons","249","units","0","v467595","3.1.94","30606","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","15 to 49 years","Persons","249","units","0","v467598","3.1.95","77068","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","15 to 64 years","Persons","249","units","0","v467601","3.1.96","111043","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","16 to 64 years","Persons","249","units","0","v467604","3.1.97","109134","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","17 to 64 years","Persons","249","units","0","v467607","3.1.98","107313","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","18 years and over","Persons","249","units","0","v467307","3.1.101","140082","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","18 to 64 years","Persons","249","units","0","v467304","3.1.100","105418","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","18 to 24 years","Persons","249","units","0","v467610","3.1.99","17702","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","25 to 44 years","Persons","249","units","0","v467310","3.1.102","43512","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","45 to 64 years","Persons","249","units","0","v467313","3.1.103","44204","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","65 years and over","Persons","249","units","0","v467316","3.1.104","34664","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","90 years and over","Persons","249","units","0","v467583","3.1.90","1371","","","","0"
"2022","Prince Edward Island","2016A000211","Both sexes","Median age","Years","308","units","0","v467319","3.1.105","41.8","","","","1"
"2022","Prince Edward Island","2016A000211","Both sexes","Average age","Years","308","units","0","v1200123449","3.1.139","42.2","","","","1"
"2022","Prince Edward Island","2016A000211","Males","All ages","Persons","249","units","0","v467299","3.2.1","84790","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 to 4 years","Persons","249","units","0","v467515","3.2.7","3798","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 years","Persons","249","units","0","v467350","3.2.2","785","","","","0"
"2022","Prince Edward Island","2016A000211","Males","1 year","Persons","249","units","0","v467383","3.2.3","763","","","","0"
"2022","Prince Edward Island","2016A000211","Males","2 years","Persons","249","units","0","v467416","3.2.4","729","","","","0"
"2022","Prince Edward Island","2016A000211","Males","3 years","Persons","249","units","0","v467449","3.2.5","740","","","","0"
"2022","Prince Edward Island","2016A000211","Males","4 years","Persons","249","units","0","v467482","3.2.6","781","","","","0"
"2022","Prince Edward Island","2016A000211","Males","5 to 9 years","Persons","249","units","0","v467329","3.2.13","4354","","","","0"
"2022","Prince Edward Island","2016A000211","Males","5 years","Persons","249","units","0","v467548","3.2.8","883","","","","0"
"2022","Prince Edward Island","2016A000211","Males","6 years","Persons","249","units","0","v467581","3.2.9","859","","","","0"
"2022","Prince Edward Island","2016A000211","Males","7 years","Persons","249","units","0","v467302","3.2.10","913","","","","0"
"2022","Prince Edward Island","2016A000211","Males","8 years","Persons","249","units","0","v467323","3.2.11","880","","","","0"
"2022","Prince Edward Island","2016A000211","Males","9 years","Persons","249","units","0","v467326","3.2.12","819","","","","0"
"2022","Prince Edward Island","2016A000211","Males","10 to 14 years","Persons","249","units","0","v467347","3.2.19","4601","","","","0"
"2022","Prince Edward Island","2016A000211","Males","10 years","Persons","249","units","0","v467332","3.2.14","885","","","","0"
"2022","Prince Edward Island","2016A000211","Males","11 years","Persons","249","units","0","v467335","3.2.15","913","","","","0"
"2022","Prince Edward Island","2016A000211","Males","12 years","Persons","249","units","0","v467338","3.2.16","921","","","","0"
"2022","Prince Edward Island","2016A000211","Males","13 years","Persons","249","units","0","v467341","3.2.17","964","","","","0"
"2022","Prince Edward Island","2016A000211","Males","14 years","Persons","249","units","0","v467344","3.2.18","918","","","","0"
"2022","Prince Edward Island","2016A000211","Males","15 to 19 years","Persons","249","units","0","v467368","3.2.25","4884","","","","0"
"2022","Prince Edward Island","2016A000211","Males","15 years","Persons","249","units","0","v467353","3.2.20","960","","","","0"
"2022","Prince Edward Island","2016A000211","Males","16 years","Persons","249","units","0","v467356","3.2.21","923","","","","0"
"2022","Prince Edward Island","2016A000211","Males","17 years","Persons","249","units","0","v467359","3.2.22","970","","","","0"
"2022","Prince Edward Island","2016A000211","Males","18 years","Persons","249","units","0","v467362","3.2.23","985","","","","0"
"2022","Prince Edward Island","2016A000211","Males","19 years","Persons","249","units","0","v467365","3.2.24","1046","","","","0"
"2022","Prince Edward Island","2016A000211","Males","20 to 24 years","Persons","249","units","0","v467389","3.2.31","7539","","","","0"
"2022","Prince Edward Island","2016A000211","Males","20 years","Persons","249","units","0","v467371","3.2.26","1119","","","","0"
"2022","Prince Edward Island","2016A000211","Males","21 years","Persons","249","units","0","v467374","3.2.27","1326","","","","0"
"2022","Prince Edward Island","2016A000211","Males","22 years","Persons","249","units","0","v467377","3.2.28","1503","","","","0"
"2022","Prince Edward Island","2016A000211","Males","23 years","Persons","249","units","0","v467380","3.2.29","1746","","","","0"
"2022","Prince Edward Island","2016A000211","Males","24 years","Persons","249","units","0","v467386","3.2.30","1845","","","","0"
"2022","Prince Edward Island","2016A000211","Males","25 to 29 years","Persons","249","units","0","v467407","3.2.37","7334","","","","0"
"2022","Prince Edward Island","2016A000211","Males","25 years","Persons","249","units","0","v467392","3.2.32","1791","","","","0"
"2022","Prince Edward Island","2016A000211","Males","26 years","Persons","249","units","0","v467395","3.2.33","1631","","","","0"
"2022","Prince Edward Island","2016A000211","Males","27 years","Persons","249","units","0","v467398","3.2.34","1479","","","","0"
"2022","Prince Edward Island","2016A000211","Males","28 years","Persons","249","units","0","v467401","3.2.35","1244","","","","0"
"2022","Prince Edward Island","2016A000211","Males","29 years","Persons","249","units","0","v467404","3.2.36","1189","","","","0"
"2022","Prince Edward Island","2016A000211","Males","30 to 34 years","Persons","249","units","0","v467428","3.2.43","5117","","","","0"
"2022","Prince Edward Island","2016A000211","Males","30 years","Persons","249","units","0","v467410","3.2.38","1166","","","","0"
"2022","Prince Edward Island","2016A000211","Males","31 years","Persons","249","units","0","v467413","3.2.39","1061","","","","0"
"2022","Prince Edward Island","2016A000211","Males","32 years","Persons","249","units","0","v467419","3.2.40","1025","","","","0"
"2022","Prince Edward Island","2016A000211","Males","33 years","Persons","249","units","0","v467422","3.2.41","942","","","","0"
"2022","Prince Edward Island","2016A000211","Males","34 years","Persons","249","units","0","v467425","3.2.42","923","","","","0"
"2022","Prince Edward Island","2016A000211","Males","35 to 39 years","Persons","249","units","0","v467446","3.2.49","4902","","","","0"
"2022","Prince Edward Island","2016A000211","Males","35 years","Persons","249","units","0","v467431","3.2.44","938","","","","0"
"2022","Prince Edward Island","2016A000211","Males","36 years","Persons","249","units","0","v467434","3.2.45","1014","","","","0"
"2022","Prince Edward Island","2016A000211","Males","37 years","Persons","249","units","0","v467437","3.2.46","1011","","","","0"
"2022","Prince Edward Island","2016A000211","Males","38 years","Persons","249","units","0","v467440","3.2.47","962","","","","0"
"2022","Prince Edward Island","2016A000211","Males","39 years","Persons","249","units","0","v467443","3.2.48","977","","","","0"
"2022","Prince Edward Island","2016A000211","Males","40 to 44 years","Persons","249","units","0","v467467","3.2.55","4870","","","","0"
"2022","Prince Edward Island","2016A000211","Males","40 years","Persons","249","units","0","v467452","3.2.50","976","","","","0"
"2022","Prince Edward Island","2016A000211","Males","41 years","Persons","249","units","0","v467455","3.2.51","959","","","","0"
"2022","Prince Edward Island","2016A000211","Males","42 years","Persons","249","units","0","v467458","3.2.52","954","","","","0"
"2022","Prince Edward Island","2016A000211","Males","43 years","Persons","249","units","0","v467461","3.2.53","986","","","","0"
"2022","Prince Edward Island","2016A000211","Males","44 years","Persons","249","units","0","v467464","3.2.54","995","","","","0"
"2022","Prince Edward Island","2016A000211","Males","45 to 49 years","Persons","249","units","0","v467488","3.2.61","4975","","","","0"
"2022","Prince Edward Island","2016A000211","Males","45 years","Persons","249","units","0","v467470","3.2.56","978","","","","0"
"2022","Prince Edward Island","2016A000211","Males","46 years","Persons","249","units","0","v467473","3.2.57","948","","","","0"
"2022","Prince Edward Island","2016A000211","Males","47 years","Persons","249","units","0","v467476","3.2.58","960","","","","0"
"2022","Prince Edward Island","2016A000211","Males","48 years","Persons","249","units","0","v467479","3.2.59","1030","","","","0"
"2022","Prince Edward Island","2016A000211","Males","49 years","Persons","249","units","0","v467485","3.2.60","1059","","","","0"
"2022","Prince Edward Island","2016A000211","Males","50 to 54 years","Persons","249","units","0","v467506","3.2.67","5228","","","","0"
"2022","Prince Edward Island","2016A000211","Males","50 years","Persons","249","units","0","v467491","3.2.62","1069","","","","0"
"2022","Prince Edward Island","2016A000211","Males","51 years","Persons","249","units","0","v467494","3.2.63","1086","","","","0"
"2022","Prince Edward Island","2016A000211","Males","52 years","Persons","249","units","0","v467497","3.2.64","1048","","","","0"
"2022","Prince Edward Island","2016A000211","Males","53 years","Persons","249","units","0","v467500","3.2.65","1065","","","","0"
"2022","Prince Edward Island","2016A000211","Males","54 years","Persons","249","units","0","v467503","3.2.66","960","","","","0"
"2022","Prince Edward Island","2016A000211","Males","55 to 59 years","Persons","249","units","0","v467527","3.2.73","5682","","","","0"
"2022","Prince Edward Island","2016A000211","Males","55 years","Persons","249","units","0","v467509","3.2.68","1054","","","","0"
"2022","Prince Edward Island","2016A000211","Males","56 years","Persons","249","units","0","v467512","3.2.69","1063","","","","0"
"2022","Prince Edward Island","2016A000211","Males","57 years","Persons","249","units","0","v467518","3.2.70","1205","","","","0"
"2022","Prince Edward Island","2016A000211","Males","58 years","Persons","249","units","0","v467521","3.2.71","1158","","","","0"
"2022","Prince Edward Island","2016A000211","Males","59 years","Persons","249","units","0","v467524","3.2.72","1202","","","","0"
"2022","Prince Edward Island","2016A000211","Males","60 to 64 years","Persons","249","units","0","v467545","3.2.79","5631","","","","0"
"2022","Prince Edward Island","2016A000211","Males","60 years","Persons","249","units","0","v467530","3.2.74","1152","","","","0"
"2022","Prince Edward Island","2016A000211","Males","61 years","Persons","249","units","0","v467533","3.2.75","1200","","","","0"
"2022","Prince Edward Island","2016A000211","Males","62 years","Persons","249","units","0","v467536","3.2.76","1125","","","","0"
"2022","Prince Edward Island","2016A000211","Males","63 years","Persons","249","units","0","v467539","3.2.77","1094","","","","0"
"2022","Prince Edward Island","2016A000211","Males","64 years","Persons","249","units","0","v467542","3.2.78","1060","","","","0"
"2022","Prince Edward Island","2016A000211","Males","65 to 69 years","Persons","249","units","0","v467566","3.2.85","5100","","","","0"
"2022","Prince Edward Island","2016A000211","Males","65 years","Persons","249","units","0","v467551","3.2.80","1024","","","","0"
"2022","Prince Edward Island","2016A000211","Males","66 years","Persons","249","units","0","v467554","3.2.81","1081","","","","0"
"2022","Prince Edward Island","2016A000211","Males","67 years","Persons","249","units","0","v467557","3.2.82","1037","","","","0"
"2022","Prince Edward Island","2016A000211","Males","68 years","Persons","249","units","0","v467560","3.2.83","1014","","","","0"
"2022","Prince Edward Island","2016A000211","Males","69 years","Persons","249","units","0","v467563","3.2.84","944","","","","0"
"2022","Prince Edward Island","2016A000211","Males","70 to 74 years","Persons","249","units","0","v467569","3.2.86","4616","","","","0"
"2022","Prince Edward Island","2016A000211","Males","70 years","Persons","249","units","0","v28594175","3.2.106","978","","","","0"
"2022","Prince Edward Island","2016A000211","Males","71 years","Persons","249","units","0","v28594176","3.2.107","917","","","","0"
"2022","Prince Edward Island","2016A000211","Males","72 years","Persons","249","units","0","v28594177","3.2.108","927","","","","0"
"2022","Prince Edward Island","2016A000211","Males","73 years","Persons","249","units","0","v28594178","3.2.109","887","","","","0"
"2022","Prince Edward Island","2016A000211","Males","74 years","Persons","249","units","0","v28594179","3.2.110","907","","","","0"
"2022","Prince Edward Island","2016A000211","Males","75 to 79 years","Persons","249","units","0","v467572","3.2.87","3168","","","","0"
"2022","Prince Edward Island","2016A000211","Males","75 years","Persons","249","units","0","v28594180","3.2.111","908","","","","0"
"2022","Prince Edward Island","2016A000211","Males","76 years","Persons","249","units","0","v28594181","3.2.112","682","","","","0"
"2022","Prince Edward Island","2016A000211","Males","77 years","Persons","249","units","0","v28594182","3.2.113","575","","","","0"
"2022","Prince Edward Island","2016A000211","Males","78 years","Persons","249","units","0","v28594183","3.2.114","557","","","","0"
"2022","Prince Edward Island","2016A000211","Males","79 years","Persons","249","units","0","v28594184","3.2.115","446","","","","0"
"2022","Prince Edward Island","2016A000211","Males","80 to 84 years","Persons","249","units","0","v467575","3.2.88","1646","","","","0"
"2022","Prince Edward Island","2016A000211","Males","80 years","Persons","249","units","0","v28594185","3.2.116","394","","","","0"
"2022","Prince Edward Island","2016A000211","Males","81 years","Persons","249","units","0","v28594186","3.2.117","359","","","","0"
"2022","Prince Edward Island","2016A000211","Males","82 years","Persons","249","units","0","v28594187","3.2.118","337","","","","0"
"2022","Prince Edward Island","2016A000211","Males","83 years","Persons","249","units","0","v28594188","3.2.119","278","","","","0"
"2022","Prince Edward Island","2016A000211","Males","84 years","Persons","249","units","0","v28594189","3.2.120","278","","","","0"
"2022","Prince Edward Island","2016A000211","Males","85 to 89 years","Persons","249","units","0","v467578","3.2.89","909","","","","0"
"2022","Prince Edward Island","2016A000211","Males","85 years","Persons","249","units","0","v28594190","3.2.121","235","","","","0"
"2022","Prince Edward Island","2016A000211","Males","86 years","Persons","249","units","0","v28594191","3.2.122","201","","","","0"
"2022","Prince Edward Island","2016A000211","Males","87 years","Persons","249","units","0","v28594192","3.2.123","167","","","","0"
"2022","Prince Edward Island","2016A000211","Males","88 years","Persons","249","units","0","v28594193","3.2.124","160","","","","0"
"2022","Prince Edward Island","2016A000211","Males","89 years","Persons","249","units","0","v28594194","3.2.125","146","","","","0"
"2022","Prince Edward Island","2016A000211","Males","90 to 94 years","Persons","249","units","0","v31226615","3.2.126","335","","","","0"
"2022","Prince Edward Island","2016A000211","Males","90 years","Persons","249","units","0","v31226616","3.2.127","110","","","","0"
"2022","Prince Edward Island","2016A000211","Males","91 years","Persons","249","units","0","v31226617","3.2.128","71","","","","0"
"2022","Prince Edward Island","2016A000211","Males","92 years","Persons","249","units","0","v31226618","3.2.129","73","","","","0"
"2022","Prince Edward Island","2016A000211","Males","93 years","Persons","249","units","0","v31226619","3.2.130","41","","","","0"
"2022","Prince Edward Island","2016A000211","Males","94 years","Persons","249","units","0","v31226620","3.2.131","40","","","","0"
"2022","Prince Edward Island","2016A000211","Males","95 to 99 years","Persons","249","units","0","v31226621","3.2.132","83","","","","0"
"2022","Prince Edward Island","2016A000211","Males","95 years","Persons","249","units","0","v31226622","3.2.133","20","","","","0"
"2022","Prince Edward Island","2016A000211","Males","96 years","Persons","249","units","0","v31226623","3.2.134","28","","","","0"
"2022","Prince Edward Island","2016A000211","Males","97 years","Persons","249","units","0","v31226624","3.2.135","24","","","","0"
"2022","Prince Edward Island","2016A000211","Males","98 years","Persons","249","units","0","v31226625","3.2.136","11","","","","0"
"2022","Prince Edward Island","2016A000211","Males","99 years","Persons","249","units","0","v31226626","3.2.137","0","","","","0"
"2022","Prince Edward Island","2016A000211","Males","100 years and over","Persons","249","units","0","v31226627","3.2.138","18","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 to 14 years","Persons","249","units","0","v467587","3.2.91","12753","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 to 15 years","Persons","249","units","0","v467590","3.2.92","13713","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 to 16 years","Persons","249","units","0","v467593","3.2.93","14636","","","","0"
"2022","Prince Edward Island","2016A000211","Males","0 to 17 years","Persons","249","units","0","v467596","3.2.94","15606","","","","0"
"2022","Prince Edward Island","2016A000211","Males","15 to 49 years","Persons","249","units","0","v467599","3.2.95","39621","","","","0"
"2022","Prince Edward Island","2016A000211","Males","15 to 64 years","Persons","249","units","0","v467602","3.2.96","56162","","","","0"
"2022","Prince Edward Island","2016A000211","Males","16 to 64 years","Persons","249","units","0","v467605","3.2.97","55202","","","","0"
"2022","Prince Edward Island","2016A000211","Males","17 to 64 years","Persons","249","units","0","v467608","3.2.98","54279","","","","0"
"2022","Prince Edward Island","2016A000211","Males","18 years and over","Persons","249","units","0","v467308","3.2.101","69184","","","","0"
"2022","Prince Edward Island","2016A000211","Males","18 to 64 years","Persons","249","units","0","v467305","3.2.100","53309","","","","0"
"2022","Prince Edward Island","2016A000211","Males","18 to 24 years","Persons","249","units","0","v467611","3.2.99","9570","","","","0"
"2022","Prince Edward Island","2016A000211","Males","25 to 44 years","Persons","249","units","0","v467311","3.2.102","22223","","","","0"
"2022","Prince Edward Island","2016A000211","Males","45 to 64 years","Persons","249","units","0","v467314","3.2.103","21516","","","","0"
"2022","Prince Edward Island","2016A000211","Males","65 years and over","Persons","249","units","0","v467317","3.2.104","15875","","","","0"
"2022","Prince Edward Island","2016A000211","Males","90 years and over","Persons","249","units","0","v467584","3.2.90","436","","","","0"
